customer_id,segment,n_transactions,total_revenue_gbp,avg_order_value_gbp,actual_return_rate,predicted_return_prob,first_order,last_order,stated_order_frequency_12m,active_years,annual_orders,annual_gross_margin_gbp,expected_return_cost_gbp,intervention_spend_gbp,annual_contribution_gbp,clv_gbp,risk_segment,annual_gross_margin_gbp_policy,expected_return_cost_gbp_policy,intervention_spend_gbp_policy,annual_contribution_gbp_policy,clv_gbp_policy,clv_uplift_gbp
121,Repeat,9,929.78,103.3089,0.5556,0.2788,2024-01-17,2025-10-24,14,1.9521,4.6104,142.8901,52.271,0.0,90.6191,176.8469,Medium_Risk,142.8901,52.271,0.0,90.6191,176.8469,0.0
122,Repeat,8,1031.71,128.9638,0.25,0.2613,2024-02-04,2025-12-12,16,1.9028,4.2043,162.6613,54.5344,0.0,108.1269,211.0141,Medium_Risk,162.6613,54.5344,0.0,108.1269,211.0141,0.0
123,First_Time,8,556.58,69.5725,0.25,0.364,2024-03-24,2025-12-23,1,1.7687,4.5232,94.4075,47.5035,0.0,46.904,91.5351,Medium_Risk,94.4075,47.5035,0.0,46.904,91.5351,0.0
124,First_Time,9,1511.71,167.9678,0.3333,0.3783,2024-01-21,2025-08-27,1,1.9411,4.6365,233.6328,111.0165,0.0,122.6162,239.2905,Medium_Risk,233.6328,111.0165,0.0,122.6162,239.2905,0.0
125,First_Time,11,984.93,89.5391,0.2727,0.3087,2024-01-25,2025-11-04,1,1.9302,5.6989,153.0833,63.057,0.0,90.0263,175.6899,Medium_Risk,153.0833,63.057,0.0,90.0263,175.6899,0.0
126,Repeat,8,638.68,79.835,0.5,0.2787,2024-01-01,2025-12-06,19,1.9959,4.0082,95.9991,36.2474,0.0,59.7517,116.6079,Medium_Risk,95.9991,36.2474,0.0,59.7517,116.6079,0.0
127,Repeat,14,1837.74,131.2671,0.1429,0.2906,2024-01-20,2025-12-24,17,1.9439,7.2021,283.6202,105.5884,0.0,178.0318,347.4363,Medium_Risk,283.6202,105.5884,0.0,178.0318,347.4363,0.0
128,Repeat,12,1030.53,85.8775,0.25,0.2462,2024-02-24,2025-12-22,18,1.848,6.4933,167.2894,55.2413,0.0,112.0481,218.6663,Low_Risk,167.2894,55.2413,0.0,112.0481,218.6663,0.0
129,First_Time,12,1234.77,102.8975,0.4167,0.4181,2024-02-11,2025-12-07,1,1.8836,6.3706,196.6569,107.9129,0.0,88.744,173.1875,High_Risk,196.6569,80.9346,30.2605,85.4617,166.7819,-6.4056
130,Repeat,11,1047.35,95.2136,0.1818,0.2554,2024-01-18,2025-12-04,17,1.9493,5.6429,161.1845,54.5029,0.0,106.6816,208.1934,Medium_Risk,161.1845,54.5029,0.0,106.6816,208.1934,0.0
131,Repeat,6,718.83,119.805,0.0,0.3172,2024-01-09,2025-12-10,16,1.974,3.0395,109.2452,44.7718,0.0,64.4734,125.8224,Medium_Risk,109.2452,44.7718,0.0,64.4734,125.8224,0.0
132,First_Time,3,143.03,47.6767,0.6667,0.3052,2024-12-08,2025-05-03,1,1.0595,2.8314,40.4974,18.3109,0.0,22.1865,43.2979,Medium_Risk,40.4974,18.3109,0.0,22.1865,43.2979,0.0
133,First_Time,5,987.69,197.538,0.0,0.3816,2024-05-04,2025-09-17,1,1.6564,3.0186,178.8862,84.8131,0.0,94.0731,183.5874,Medium_Risk,178.8862,84.8131,0.0,94.0731,183.5874,0.0
134,First_Time,13,1056.14,81.2415,0.3846,0.3476,2024-01-13,2025-11-15,1,1.963,6.6224,161.4038,75.8192,0.0,85.5846,167.0218,Medium_Risk,161.4038,75.8192,0.0,85.5846,167.0218,0.0
135,Wholesale,10,695.55,69.555,0.0,0.0909,2024-05-04,2025-12-16,44,1.6564,6.0372,125.975,15.8205,0.0,110.1546,214.9711,Low_Risk,125.975,15.8205,0.0,110.1546,214.9711,0.0
136,First_Time,10,1183.02,118.302,0.2,0.313,2024-05-12,2025-10-26,1,1.6345,6.1181,217.1347,87.8938,0.0,129.2409,252.2188,Medium_Risk,217.1347,87.8938,0.0,129.2409,252.2188,0.0
137,Repeat,5,440.28,88.056,0.6,0.3188,2024-02-15,2025-08-31,17,1.8727,2.67,70.5317,30.0608,0.0,40.4709,78.9806,Medium_Risk,70.5317,30.0608,0.0,40.4709,78.9806,0.0
138,Repeat,11,828.59,75.3264,0.1818,0.2575,2024-01-10,2025-11-04,18,1.9713,5.5802,126.101,44.3425,0.0,81.7585,159.555,Medium_Risk,126.101,44.3425,0.0,81.7585,159.555,0.0
139,First_Time,10,1144.65,114.465,0.6,0.4143,2024-02-22,2025-11-28,1,1.8535,5.3951,185.2659,99.5959,0.0,85.67,167.1885,High_Risk,185.2659,74.6969,25.6268,84.9422,165.768,-1.4205
140,Wholesale,11,1077.77,97.9791,0.0909,0.08,2024-01-29,2025-11-27,49,1.9192,5.7315,168.4688,17.7904,0.0,150.6784,294.055,Low_Risk,168.4688,17.7904,0.0,150.6784,294.055,0.0
141,Wholesale,8,669.83,83.7288,0.125,0.0996,2024-01-28,2025-12-13,49,1.922,4.1624,104.5536,14.0166,0.0,90.537,176.6867,Low_Risk,104.5536,14.0166,0.0,90.537,176.6867,0.0
142,First_Time,13,1855.24,142.7108,0.5385,0.3917,2024-02-18,2025-11-19,1,1.8645,6.9725,298.5138,148.6915,0.0,149.8223,292.3843,Medium_Risk,298.5138,148.6915,0.0,149.8223,292.3843,0.0
143,Repeat,10,1339.52,133.952,0.1,0.261,2024-03-03,2025-12-24,18,1.8261,5.476,220.0568,73.4276,0.0,146.6292,286.1528,Medium_Risk,220.0568,73.4276,0.0,146.6292,286.1528,0.0
144,First_Time,10,1300.44,130.044,0.3,0.3246,2024-01-12,2025-12-26,1,1.9658,5.087,198.462,82.576,0.0,115.886,226.1561,Medium_Risk,198.462,82.576,0.0,115.886,226.1561,0.0
145,First_Time,11,1725.18,156.8345,0.5455,0.3755,2024-04-26,2025-12-14,1,1.6783,6.5542,308.3794,146.1742,0.0,162.2053,316.5501,Medium_Risk,308.3794,146.1742,0.0,162.2053,316.5501,0.0
146,First_Time,9,1168.34,129.8156,0.5556,0.4171,2024-01-24,2025-10-01,1,1.9329,4.6562,181.3327,96.9759,0.0,84.3567,164.6255,High_Risk,181.3327,72.732,22.1168,86.4839,168.7769,4.1513
147,Repeat,11,1458.9,132.6273,0.1818,0.2963,2024-01-29,2025-12-06,19,1.9192,5.7315,228.0442,86.4709,0.0,141.5733,276.286,Medium_Risk,228.0442,86.4709,0.0,141.5733,276.286,0.0
148,Repeat,7,1294.23,184.89,0.1429,0.2918,2024-02-12,2025-11-09,18,1.8809,3.7216,206.4269,75.1558,0.0,131.271,256.1807,Medium_Risk,206.4269,75.1558,0.0,131.271,256.1807,0.0
149,First_Time,17,2737.78,161.0459,0.3529,0.3719,2024-02-04,2025-12-19,1,1.9028,8.9342,431.6435,202.2403,0.0,229.4032,447.6896,Medium_Risk,431.6435,202.2403,0.0,229.4032,447.6896,0.0
150,First_Time,10,1802.37,180.237,0.4,0.3438,2024-04-15,2025-11-11,1,1.7084,5.8534,316.4979,136.0035,0.0,180.4944,352.242,Medium_Risk,316.4979,136.0035,0.0,180.4944,352.242,0.0
151,Wholesale,9,1135.07,126.1189,0.1111,0.07,2024-07-03,2025-10-19,47,1.4921,6.0317,228.2116,20.5359,0.0,207.6757,405.2875,Low_Risk,228.2116,20.5359,0.0,207.6757,405.2875,0.0
152,First_Time,9,1193.38,132.5978,0.4444,0.3588,2024-01-09,2025-12-18,1,1.974,4.5593,181.3656,83.285,0.0,98.0806,191.4083,Medium_Risk,181.3656,83.285,0.0,98.0806,191.4083,0.0
153,First_Time,3,954.79,318.2633,0.6667,0.4046,2024-01-30,2024-11-27,1,1.9165,1.5654,149.4587,73.3949,0.0,76.0638,148.4416,High_Risk,149.4587,55.0462,7.4354,86.9771,169.7393,21.2977
154,Repeat,12,1196.87,99.7392,0.1667,0.2562,2024-03-08,2025-12-07,19,1.8125,6.6208,198.1073,66.8379,0.0,131.2694,256.1776,Medium_Risk,198.1073,66.8379,0.0,131.2694,256.1776,0.0
155,Wholesale,9,1354.22,150.4689,0.1111,0.11,2024-02-02,2025-12-18,46,1.9083,4.7163,212.8962,29.6489,0.0,183.2473,357.6145,Low_Risk,212.8962,29.6489,0.0,183.2473,357.6145,0.0
156,First_Time,14,1674.22,119.5871,0.2857,0.4114,2024-06-03,2025-10-22,1,1.5743,8.893,319.0481,169.5888,0.0,149.4593,291.6758,High_Risk,319.0481,127.1916,42.242,149.6145,291.9788,0.303
157,Repeat,9,890.39,98.9322,0.2222,0.252,2024-03-17,2025-11-11,18,1.7878,5.0341,149.4096,49.6291,0.0,99.7805,194.7257,Medium_Risk,149.4096,49.6291,0.0,99.7805,194.7257,0.0
158,Repeat,17,1521.42,89.4953,0.1176,0.233,2024-01-06,2025-11-29,19,1.9822,8.5763,230.2619,71.5742,0.0,158.6877,309.6854,Low_Risk,230.2619,71.5742,0.0,158.6877,309.6854,0.0
159,First_Time,3,244.84,81.6133,0.3333,0.3638,2025-03-07,2025-10-23,1,0.8159,3.677,90.028,44.2307,0.0,45.7973,89.3753,Medium_Risk,90.028,44.2307,0.0,45.7973,89.3753,0.0
160,Repeat,5,694.01,138.802,0.6,0.2857,2024-01-23,2025-10-17,19,1.9357,2.5831,107.5617,39.1759,0.0,68.3858,133.4577,Medium_Risk,107.5617,39.1759,0.0,68.3858,133.4577,0.0
161,First_Time,6,1475.3,245.8833,0.1667,0.3512,2024-04-25,2025-11-09,1,1.681,3.5692,263.2834,113.5216,0.0,149.7618,292.2661,Medium_Risk,263.2834,113.5216,0.0,149.7618,292.2661,0.0
162,Repeat,8,1036.04,129.505,0.125,0.2699,2024-07-05,2025-12-12,17,1.4867,5.3812,209.0683,72.3688,0.0,136.6995,266.7745,Medium_Risk,209.0683,72.3688,0.0,136.6995,266.7745,0.0
163,Repeat,11,1519.26,138.1145,0.3636,0.2794,2024-02-15,2025-10-30,13,1.8727,5.8739,243.3815,86.7282,0.0,156.6532,305.7151,Medium_Risk,243.3815,86.7282,0.0,156.6532,305.7151,0.0
164,Repeat,10,1141.2,114.12,0.5,0.3131,2024-01-25,2025-10-29,19,1.9302,5.1809,177.3716,72.0958,0.0,105.2758,205.45,Medium_Risk,177.3716,72.0958,0.0,105.2758,205.45,0.0
165,First_Time,13,1461.5,112.4231,0.4615,0.3521,2024-01-23,2025-12-28,1,1.9357,6.7161,226.5118,103.6773,0.0,122.8345,239.7165,Medium_Risk,226.5118,103.6773,0.0,122.8345,239.7165,0.0
166,Repeat,8,1120.69,140.0862,0.125,0.2983,2024-07-17,2025-07-20,19,1.4538,5.5028,231.261,87.8746,0.0,143.3864,279.8243,Medium_Risk,231.261,87.8746,0.0,143.3864,279.8243,0.0
167,First_Time,13,1952.06,150.1585,0.6154,0.3964,2024-01-10,2025-12-03,1,1.9713,6.5948,297.0791,149.1656,0.0,147.9135,288.6591,Medium_Risk,297.0791,149.1656,0.0,147.9135,288.6591,0.0
168,First_Time,15,2185.87,145.7247,0.5333,0.3381,2024-01-10,2025-10-30,1,1.9713,7.6094,332.6621,142.7941,0.0,189.868,370.5351,Medium_Risk,332.6621,142.7941,0.0,189.868,370.5351,0.0
169,First_Time,9,530.84,58.9822,0.3333,0.3231,2024-03-26,2025-12-09,1,1.7632,5.1044,90.3211,41.474,0.0,48.8471,95.3271,Medium_Risk,90.3211,41.474,0.0,48.8471,95.3271,0.0
170,Repeat,11,983.94,89.4491,0.2727,0.2717,2024-02-05,2025-12-07,16,1.9001,5.7893,155.3534,56.3312,0.0,99.0221,193.2456,Medium_Risk,155.3534,56.3312,0.0,99.0221,193.2456,0.0
171,Repeat,15,1309.26,87.284,0.2,0.2213,2024-01-04,2025-12-29,19,1.9877,7.5465,197.6063,58.5257,0.0,139.0806,271.4213,Low_Risk,197.6063,58.5257,0.0,139.0806,271.4213,0.0
172,First_Time,8,876.92,109.615,0.375,0.3737,2024-04-14,2025-09-21,1,1.7112,4.6752,153.7416,74.8892,0.0,78.8524,153.8836,Medium_Risk,153.7416,74.8892,0.0,78.8524,153.8836,0.0
173,Repeat,8,849.32,106.165,0.625,0.253,2024-03-11,2025-10-03,18,1.8042,4.434,141.2204,46.7305,0.0,94.4899,184.4008,Medium_Risk,141.2204,46.7305,0.0,94.4899,184.4008,0.0
174,First_Time,6,583.36,97.2267,0.5,0.4103,2024-01-01,2025-08-01,1,1.9959,3.0062,87.684,47.5271,0.0,40.1569,78.3678,High_Risk,87.684,35.6454,14.2793,37.7594,73.6889,-4.6789
175,Repeat,11,1156.51,105.1373,0.5455,0.251,2024-01-27,2025-05-11,19,1.9247,5.7151,180.2626,59.2372,0.0,121.0254,236.1858,Medium_Risk,180.2626,59.2372,0.0,121.0254,236.1858,0.0
176,First_Time,11,699.68,63.6073,0.5455,0.4657,2024-03-04,2025-11-30,1,1.8234,6.0327,115.1163,75.1805,0.0,39.9358,77.9363,High_Risk,115.1163,56.3854,28.6551,30.0758,58.6941,-19.2422
177,Repeat,17,3056.33,179.7841,0.4706,0.2957,2024-01-17,2025-11-10,18,1.9521,8.7086,469.7018,173.6524,0.0,296.0494,577.7522,Medium_Risk,469.7018,173.6524,0.0,296.0494,577.7522,0.0
178,First_Time,5,462.2,92.44,0.4,0.3425,2024-02-05,2025-11-21,1,1.9001,2.6315,72.9763,33.2142,0.0,39.7621,77.5974,Medium_Risk,72.9763,33.2142,0.0,39.7621,77.5974,0.0
179,Wholesale,6,578.98,96.4967,0.3333,0.0773,2024-08-20,2025-11-22,49,1.3607,4.4095,127.6494,13.0494,0.0,114.5999,223.6463,Low_Risk,127.6494,13.0494,0.0,114.5999,223.6463,0.0
180,First_Time,13,1717.47,132.1131,0.4615,0.4332,2024-03-18,2025-11-05,1,1.7851,7.2826,288.6377,160.0637,0.0,128.574,250.9173,High_Risk,288.6377,120.0478,34.5923,133.9976,261.5017,10.5844
181,First_Time,11,1292.78,117.5255,0.1818,0.378,2024-05-20,2025-09-05,1,1.6126,6.8213,240.5032,117.6683,0.0,122.8349,239.7172,Medium_Risk,240.5032,117.6683,0.0,122.8349,239.7172,0.0
182,First_Time,13,1435.27,110.4054,0.2308,0.3527,2024-02-05,2025-12-14,1,1.9001,6.8419,226.6134,104.098,0.0,122.5155,239.0939,Medium_Risk,226.6134,104.098,0.0,122.5155,239.0939,0.0
183,Wholesale,8,932.65,116.5812,0.125,0.0828,2024-04-18,2025-07-26,44,1.7002,4.7053,164.5654,17.6492,0.0,146.9162,286.7128,Low_Risk,164.5654,17.6492,0.0,146.9162,286.7128,0.0
184,Repeat,6,439.24,73.2067,0.6667,0.3149,2024-07-18,2025-11-24,16,1.4511,4.1349,90.8108,39.2192,0.0,51.5916,100.6831,Medium_Risk,90.8108,39.2192,0.0,51.5916,100.6831,0.0
185,First_Time,15,1967.31,131.154,0.2667,0.3578,2024-03-10,2025-11-22,1,1.807,8.3011,326.6182,149.7011,0.0,176.9171,345.2608,Medium_Risk,326.6182,149.7011,0.0,176.9171,345.2608,0.0
186,Repeat,8,814.77,101.8462,0.5,0.3206,2024-05-11,2025-11-19,19,1.6372,4.8863,149.295,62.8907,0.0,86.4043,168.6214,Medium_Risk,149.295,62.8907,0.0,86.4043,168.6214,0.0
187,Repeat,10,1036.8,103.68,0.2,0.2594,2024-03-11,2025-11-16,19,1.8042,5.5425,172.3936,58.6309,0.0,113.7627,222.0124,Medium_Risk,172.3936,58.6309,0.0,113.7627,222.0124,0.0
188,Repeat,8,741.35,92.6688,0.375,0.2811,2024-02-16,2025-12-13,18,1.87,4.2782,118.9362,44.4097,0.0,74.5266,145.4416,Medium_Risk,118.9362,44.4097,0.0,74.5266,145.4416,0.0
189,Repeat,12,2414.05,201.1708,0.0833,0.2674,2024-02-23,2025-12-04,17,1.8508,6.4837,391.3011,129.8646,0.0,261.4365,510.2039,Medium_Risk,391.3011,129.8646,0.0,261.4365,510.2039,0.0
190,First_Time,7,546.74,78.1057,0.4286,0.3873,2024-01-26,2025-11-29,1,1.9274,3.6317,85.0981,44.7758,0.0,40.3223,78.6906,Medium_Risk,85.0981,44.7758,0.0,40.3223,78.6906,0.0
191,First_Time,12,1291.92,107.66,0.5,0.3636,2024-05-05,2025-09-19,1,1.6537,7.2566,234.3744,111.3011,0.0,123.0733,240.1824,Medium_Risk,234.3744,111.3011,0.0,123.0733,240.1824,0.0
192,Repeat,11,818.95,74.45,0.2727,0.3143,2024-02-13,2025-10-13,18,1.8782,5.8568,130.8111,56.2562,0.0,74.555,145.497,Medium_Risk,130.8111,56.2562,0.0,74.555,145.497,0.0
193,Wholesale,13,1698.12,130.6246,0.0769,0.067,2024-01-12,2025-09-24,49,1.9658,6.6132,259.1525,22.2484,0.0,236.9041,462.3279,Low_Risk,259.1525,22.2484,0.0,236.9041,462.3279,0.0
194,Repeat,6,813.68,135.6133,0.1667,0.2327,2024-11-05,2025-07-09,15,1.1499,5.2179,212.2833,63.1047,0.0,149.1786,291.1281,Low_Risk,212.2833,63.1047,0.0,149.1786,291.1281,0.0
195,First_Time,6,820.2,136.7,0.1667,0.4194,2024-07-28,2025-10-17,1,1.4237,4.2144,172.8335,92.5205,0.0,80.313,156.734,High_Risk,172.8335,69.3904,20.0185,83.4246,162.8064,6.0725
196,First_Time,9,900.34,100.0378,0.4444,0.3418,2024-01-22,2025-10-28,1,1.9384,4.643,139.3429,62.7075,0.0,76.6354,149.557,Medium_Risk,139.3429,62.7075,0.0,76.6354,149.557,0.0
197,Repeat,11,881.08,80.0982,0.1818,0.2953,2024-01-02,2025-12-12,18,1.9932,5.5189,132.6159,53.0271,0.0,79.5887,155.3206,Medium_Risk,132.6159,53.0271,0.0,79.5887,155.3206,0.0
198,Repeat,10,2585.24,258.524,0.4,0.3269,2024-06-09,2025-08-27,19,1.5578,6.4192,497.8518,199.3272,0.0,298.5246,582.5828,Medium_Risk,497.8518,199.3272,0.0,298.5246,582.5828,0.0
199,Repeat,6,584.54,97.4233,0.3333,0.3358,2024-02-10,2025-09-30,19,1.8864,3.1807,92.9622,41.2234,0.0,51.7388,100.9704,Medium_Risk,92.9622,41.2234,0.0,51.7388,100.9704,0.0
200,Repeat,5,420.18,84.036,0.4,0.3088,2024-07-31,2025-05-29,15,1.4155,3.5324,89.0546,36.9891,0.0,52.0655,101.608,Medium_Risk,89.0546,36.9891,0.0,52.0655,101.608,0.0
201,Repeat,9,962.35,106.9278,0.3333,0.2844,2024-02-04,2025-12-16,19,1.9028,4.7299,151.7259,56.3984,0.0,95.3275,186.0354,Medium_Risk,151.7259,56.3984,0.0,95.3275,186.0354,0.0
202,First_Time,18,2539.17,141.065,0.3333,0.3489,2024-01-09,2025-12-28,1,1.974,9.1186,385.894,171.3985,0.0,214.4955,418.5965,Medium_Risk,385.894,171.3985,0.0,214.4955,418.5965,0.0
203,First_Time,9,1771.61,196.8456,0.3333,0.2882,2024-06-19,2025-04-17,1,1.5305,5.8806,347.2704,124.4094,0.0,222.8611,434.9223,Medium_Risk,347.2704,124.4094,0.0,222.8611,434.9223,0.0
204,Repeat,11,1658.04,150.7309,0.3636,0.2266,2024-01-12,2025-11-18,19,1.9658,5.5958,253.0358,72.6143,0.0,180.4215,352.0998,Low_Risk,253.0358,72.6143,0.0,180.4215,352.0998,0.0
205,Repeat,10,1618.74,161.874,0.3,0.2855,2024-02-08,2025-09-16,16,1.8919,5.2858,256.6909,92.2786,0.0,164.4123,320.8572,Medium_Risk,256.6909,92.2786,0.0,164.4123,320.8572,0.0
206,First_Time,4,388.67,97.1675,0.0,0.5065,2024-02-22,2025-07-26,1,1.8535,2.1581,62.9077,42.0956,0.0,20.8121,40.6157,High_Risk,62.9077,31.5717,10.2507,21.0853,41.1488,0.5331
207,First_Time,10,1307.12,130.712,0.6,0.4083,2024-05-25,2025-12-05,1,1.5989,6.2543,245.2529,128.3308,0.0,116.9221,228.1781,High_Risk,245.2529,96.2481,29.7078,119.2969,232.8128,4.6346
208,Repeat,14,1927.12,137.6514,0.2857,0.2486,2024-01-24,2025-11-02,16,1.9329,7.2429,299.0994,94.8478,0.0,204.2516,398.6053,Low_Risk,299.0994,94.8478,0.0,204.2516,398.6053,0.0
209,First_Time,13,1113.1,85.6231,0.3846,0.376,2024-01-07,2025-11-16,1,1.9795,6.5674,168.697,85.1092,0.0,83.5878,163.125,Medium_Risk,168.697,85.1092,0.0,83.5878,163.125,0.0
210,First_Time,7,753.31,107.6157,0.4286,0.3461,2024-02-18,2025-12-30,1,1.8645,3.7544,121.2099,54.7925,0.0,66.4174,129.6163,Medium_Risk,121.2099,54.7925,0.0,66.4174,129.6163,0.0
211,Repeat,6,536.8,89.4667,0.1667,0.3421,2024-01-12,2025-09-30,19,1.9658,3.0522,81.9218,37.3999,0.0,44.5219,86.8863,Medium_Risk,81.9218,37.3999,0.0,44.5219,86.8863,0.0
212,Repeat,15,1252.2,83.48,0.3333,0.2784,2024-01-11,2025-12-25,19,1.9685,7.62,190.8342,71.5408,0.0,119.2934,232.8059,Medium_Risk,190.8342,71.5408,0.0,119.2934,232.8059,0.0
213,Repeat,5,802.57,160.514,0.4,0.2896,2025-05-12,2025-10-20,18,0.6352,7.8718,379.0587,138.3363,0.0,240.7223,469.7793,Medium_Risk,379.0587,138.3363,0.0,240.7223,469.7793,0.0
214,First_Time,11,1125.7,102.3364,0.6364,0.4583,2024-01-02,2025-06-30,1,1.9932,5.5189,169.4349,101.9653,0.0,67.4695,131.6695,High_Risk,169.4349,76.474,26.2147,66.7461,130.2578,-1.4117
215,Repeat,12,1392.8,116.0667,0.25,0.2432,2024-01-04,2025-10-02,17,1.9877,6.0372,210.215,66.2392,0.0,143.9757,280.9745,Low_Risk,210.215,66.2392,0.0,143.9757,280.9745,0.0
216,First_Time,12,1646.11,137.1758,0.4167,0.3681,2024-01-14,2025-12-28,1,1.9603,6.1215,251.9169,118.3177,0.0,133.5992,260.7243,Medium_Risk,251.9169,118.3177,0.0,133.5992,260.7243,0.0
217,First_Time,9,974.16,108.24,0.4444,0.3752,2024-02-12,2025-10-15,1,1.8809,4.7849,155.3764,76.0889,0.0,79.2875,154.7328,Medium_Risk,155.3764,76.0889,0.0,79.2875,154.7328,0.0
218,Repeat,8,1104.76,138.095,0.25,0.2615,2024-02-26,2025-10-31,18,1.8426,4.3418,179.8723,59.9882,0.0,119.8842,233.9587,Medium_Risk,179.8723,59.9882,0.0,119.8842,233.9587,0.0
219,Repeat,8,666.87,83.3588,0.0,0.2253,2024-08-03,2025-12-15,18,1.4073,5.6848,142.164,43.122,0.0,99.042,193.2844,Low_Risk,142.164,43.122,0.0,99.042,193.2844,0.0
220,Repeat,9,867.93,96.4367,0.0,0.2846,2024-04-06,2025-11-21,18,1.7331,5.1931,150.2424,56.5377,0.0,93.7046,182.8684,Medium_Risk,150.2424,56.5377,0.0,93.7046,182.8684,0.0
221,Repeat,14,1182.18,84.4414,0.3571,0.3009,2024-02-21,2025-12-16,18,1.8563,7.542,191.0581,77.2867,0.0,113.7713,222.0293,Medium_Risk,191.0581,77.2867,0.0,113.7713,222.0293,0.0
222,Repeat,8,851.38,106.4225,0.25,0.2814,2024-01-10,2025-12-03,18,1.9713,4.0583,129.5694,47.677,0.0,81.8924,159.8163,Medium_Risk,129.5694,47.677,0.0,81.8924,159.8163,0.0
223,First_Time,13,1162.02,89.3862,0.3846,0.3494,2024-05-02,2025-12-24,1,1.6619,7.8225,209.7666,97.8132,0.0,111.9534,218.4815,Medium_Risk,209.7666,97.8132,0.0,111.9534,218.4815,0.0
224,First_Time,11,1249.48,113.5891,0.1818,0.3971,2024-01-19,2025-12-17,1,1.9466,5.6508,192.5623,99.3104,0.0,93.2518,181.9847,Medium_Risk,192.5623,99.3104,0.0,93.2518,181.9847,0.0
225,First_Time,18,1798.74,99.93,0.3333,0.3632,2024-01-11,2025-11-23,1,1.9685,9.1439,274.1265,131.1141,0.0,143.0124,279.0944,Medium_Risk,274.1265,131.1141,0.0,143.0124,279.0944,0.0
226,First_Time,8,1632.88,204.11,0.375,0.3799,2024-01-06,2025-11-23,1,1.9822,4.0359,247.131,116.4424,0.0,130.6886,255.044,Medium_Risk,247.131,116.4424,0.0,130.6886,255.044,0.0
227,Wholesale,12,2350.6,195.8833,0.1667,0.0706,2024-01-22,2025-07-29,48,1.9384,6.1907,363.7952,31.9437,0.0,331.8515,647.6215,Low_Risk,363.7952,31.9437,0.0,331.8515,647.6215,0.0
228,First_Time,11,1679.77,152.7064,0.2727,0.3847,2024-01-01,2025-11-15,1,1.9959,5.5113,252.4839,122.874,0.0,129.61,252.9391,Medium_Risk,252.4839,122.874,0.0,129.61,252.9391,0.0
229,Repeat,13,1841.97,141.69,0.3846,0.332,2024-01-21,2025-12-15,17,1.9411,6.6971,284.674,120.2862,0.0,164.3878,320.8095,Medium_Risk,284.674,120.2862,0.0,164.3878,320.8095,0.0
230,Repeat,20,2423.5,121.175,0.35,0.2812,2024-01-30,2025-12-24,19,1.9165,10.4357,379.3643,137.642,0.0,241.7223,471.7309,Medium_Risk,379.3643,137.642,0.0,241.7223,471.7309,0.0
231,Repeat,13,1082.39,83.2608,0.2308,0.3001,2024-02-26,2025-12-23,18,1.8426,7.0553,176.2301,71.238,0.0,104.9921,204.8964,Medium_Risk,176.2301,71.238,0.0,104.9921,204.8964,0.0
232,Repeat,8,1102.18,137.7725,0.25,0.2877,2024-02-03,2025-12-15,18,1.9055,4.1983,173.5221,63.6755,0.0,109.8466,214.37,Medium_Risk,173.5221,63.6755,0.0,109.8466,214.37,0.0
233,Repeat,10,1099.64,109.964,0.0,0.2028,2024-05-12,2025-07-03,18,1.6345,6.1181,201.8309,53.3369,0.0,148.494,289.7921,Low_Risk,201.8309,53.3369,0.0,148.494,289.7921,0.0
234,Repeat,15,2746.49,183.0993,0.4,0.2757,2024-01-01,2025-10-25,19,1.9959,7.5154,412.8212,142.0987,0.0,270.7225,528.3259,Medium_Risk,412.8212,142.0987,0.0,270.7225,528.3259,0.0
235,First_Time,12,1101.1,91.7583,0.0833,0.389,2024-03-21,2025-11-21,1,1.7769,6.7535,185.9061,96.1804,0.0,89.7256,175.1032,Medium_Risk,185.9061,96.1804,0.0,89.7256,175.1032,0.0
236,Repeat,7,563.37,80.4814,0.4286,0.2187,2024-09-14,2025-09-11,19,1.2923,5.4168,130.7866,38.7014,0.0,92.0852,179.7079,Low_Risk,130.7866,38.7014,0.0,92.0852,179.7079,0.0
237,First_Time,9,720.43,80.0478,0.6667,0.3666,2024-04-08,2025-12-05,1,1.7276,5.2096,125.1048,62.0979,0.0,63.0068,122.9604,Medium_Risk,125.1048,62.0979,0.0,63.0068,122.9604,0.0
238,First_Time,6,777.72,129.62,0.6667,0.4059,2024-02-09,2025-07-24,1,1.8891,3.1761,123.5053,64.2855,0.0,59.2198,115.5699,High_Risk,123.5053,48.2141,15.0864,60.2048,117.4921,1.9222
239,Repeat,10,1139.94,113.994,0.2,0.22,2024-06-09,2025-06-05,19,1.5578,6.4192,219.5236,62.7081,0.0,156.8155,306.0318,Low_Risk,219.5236,62.7081,0.0,156.8155,306.0318,0.0
240,First_Time,8,705.24,88.155,0.375,0.2821,2024-09-25,2025-09-27,1,1.2621,6.3384,167.6284,63.2182,0.0,104.4101,203.7605,Medium_Risk,167.6284,63.2182,0.0,104.4101,203.7605,0.0
241,Wholesale,10,941.21,94.121,0.0,0.0796,2024-01-17,2025-10-12,49,1.9521,5.1227,144.6467,15.2612,0.0,129.3854,252.5009,Low_Risk,144.6467,15.2612,0.0,129.3854,252.5009,0.0
242,Wholesale,14,1413.87,100.9907,0.2143,0.0972,2024-01-07,2025-12-24,47,1.9795,7.0726,214.2805,27.4068,0.0,186.8737,364.6915,Low_Risk,214.2805,27.4068,0.0,186.8737,364.6915,0.0
